Candidate: S2TN00264, Total: 2500.0, Minimum: 2500.0, Maximum: 2500.0, Mean: 2500.00, Median: 2500.0, Standard Deviation: 0.00, Z-score: -0.09732273777604511
Candidate: H2OH14064, Total: 391371.0, Minimum: -1000.0, Maximum: 52813.0, Mean: 2288.72, Median: 1000.0, Standard Deviation: 4936.45, Z-score: -0.061093509006785396
Candidate: S2MN00258, Total: 3500.0, Minimum: 1000.0, Maximum: 2500.0, Mean: 1750.00, Median: 1750.0, Standard Deviation: 750.00, Z-score: -0.09722957261646968
Candidate: H2MT00070, Total: 11250.0, Minimum: 250.0, Maximum: 2500.0, Mean: 1250.00, Median: 1000.0, Standard Deviation: 816.50, Z-score: -0.09650754262976004
Candidate: S2WI00235, Total: 23826234.0, Minimum: -5000.0, Maximum: 1330255.0, Mean: 11061.39, Median: 136.0, Standard Deviation: 80171.10, Z-score: 2.1222192420167163
Candidate: H4VA11020, Total: 602.0, Minimum: 602.0, Maximum: 602.0, Mean: 602.00, Median: 602.0, Standard Deviation: 0.00, Z-score: -0.09749956524891928
Candidate: H2TX02102, Total: 250.0, Minimum: 250.0, Maximum: 250.0, Mean: 250.00, Median: 250.0, Standard Deviation: 0.00, Z-score: -0.09753235938508985
Candidate: H8OH11059, Total: 1000.0, Minimum: 1000.0, Maximum: 1000.0, Mean: 1000.00, Median: 1000.0, Standard Deviation: 0.00, Z-score: -0.09746248551540827
Candidate: H2MD02236, Total: 11356.0, Minimum: 4.0, Maximum: 2000.0, Mean: 668.00, Median: 1000.0, Standard Deviation: 533.42, Z-score: -0.09649766712284505
Candidate: H8NY24066, Total: 972349.0, Minimum: -5000.0, Maximum: 245800.0, Mean: 2348.67, Median: 1000.0, Standard Deviation: 13327.41, Z-score: -0.006966600926967223
Candidate: H2MA01020, Total: 169500.0, Minimum: -3000.0, Maximum: 5000.0, Mean: 1345.24, Median: 1000.0, Standard Deviation: 1210.84, Z-score: -0.08176415612694715
Candidate: H0CA15148, Total: 334812.0, Minimum: -3000.0, Maximum: 5000.0, Mean: 1277.91, Median: 1000.0, Standard Deviation: 1214.73, Z-score: -0.06636283726721252
Candidate: H8TX28013, Total: 339308.0, Minimum: -5000.0, Maximum: 99800.0, Mean: 8700.21, Median: 1000.0, Standard Deviation: 23068.15, Z-score: -0.06594396670976137
Candidate: H0AZ01184, Total: 110855.0, Minimum: 0.0, Maximum: 18235.0, Mean: 1403.23, Median: 371.0, Standard Deviation: 2621.18, Z-score: -0.08722782691024865
Candidate: H8CA04152, Total: 113256.0, Minimum: -2500.0, Maximum: 5000.0, Mean: 1204.85, Median: 1000.0, Standard Deviation: 892.48, Z-score: -0.08700413736210802
Candidate: H2NC09092, Total: 50395.0, Minimum: 226.0, Maximum: 6993.0, Mean: 2964.41, Median: 2000.0, Standard Deviation: 2114.85, Z-score: -0.09286059245817956
Candidate: H2AZ06155, Total: 15454.0, Minimum: 53.0, Maximum: 2685.0, Mean: 303.02, Median: 118.0, Standard Deviation: 511.36, Z-score: -0.0961158762989049
Candidate: H2NY26080, Total: 75313.0, Minimum: -5000.0, Maximum: 5000.0, Mean: 1124.07, Median: 1000.0, Standard Deviation: 1223.98, Z-score: -0.09053910301187883
Candidate: H8KS03064, Total: 1000.0, Minimum: 1000.0, Maximum: 1000.0, Mean: 1000.00, Median: 1000.0, Standard Deviation: 0.00, Z-score: -0.09746248551540827
Candidate: H2GA12121, Total: 6000.0, Minimum: 500.0, Maximum: 2500.0, Mean: 1200.00, Median: 1000.0, Standard Deviation: 678.23, Z-score: -0.09699665971753109
Candidate: H2CA33048, Total: 321113.0, Minimum: -5000.0, Maximum: 5000.0, Mean: 1621.78, Median: 1000.0, Standard Deviation: 1457.76, Z-score: -0.06763910678823644
Candidate: S6OH00163, Total: 22993802.0, Minimum: -66310.0, Maximum: 2300000.0, Mean: 2570.29, Median: 26.0, Standard Deviation: 44542.58, Z-score: 2.044665581901016
Candidate: H2CA41116, Total: 89596.0, Minimum: 9992.0, Maximum: 29404.0, Mean: 22399.00, Median: 25100.0, Standard Deviation: 7778.79, Z-score: -0.08920842503766287
Candidate: H2NM02126, Total: 357661.0, Minimum: -5000.0, Maximum: 5019.0, Mean: 1528.47, Median: 1000.0, Standard Deviation: 1262.03, Z-score: -0.06423410653607337
Candidate: H6OH04082, Total: 491599.0, Minimum: -3000.0, Maximum: 5000.0, Mean: 1361.77, Median: 1000.0, Standard Deviation: 1035.54, Z-score: -0.051755751392858505
Candidate: H4IN02051, Total: 264514.0, Minimum: -12562.0, Maximum: 29902.0, Mean: 3391.21, Median: 1000.0, Standard Deviation: 6686.37, Z-score: -0.07291216165504659
Candidate: H2AZ01271, Total: 10728.0, Minimum: 16.0, Maximum: 5000.0, Mean: 2145.60, Median: 405.0, Standard Deviation: 2334.12, Z-score: -0.09655617484305842
Candidate: S0WA00332, Total: 1000.0, Minimum: 1000.0, Maximum: 1000.0, Mean: 1000.00, Median: 1000.0, Standard Deviation: 0.00, Z-score: -0.09746248551540827
Candidate: H2AR04109, Total: 35707.0, Minimum: 6.0, Maximum: 5000.0, Mean: 1552.48, Median: 1000.0, Standard Deviation: 1583.59, Z-score: -0.09422900232202358
Candidate: H6WA06021, Total: 374400.0, Minimum: -3500.0, Maximum: 5000.0, Mean: 1701.82, Median: 1000.0, Standard Deviation: 1302.60, Z-score: -0.06267461492994013
Candidate: H8WA01051, Total: 152115.0, Minimum: 500.0, Maximum: 21328.0, Mean: 10141.00, Median: 2112.0, Standard Deviation: 9897.21, Z-score: -0.08338383242616612
Candidate: H2CT02112, Total: 715095.0, Minimum: -5000.0, Maximum: 5000.0, Mean: 1402.15, Median: 1000.0, Standard Deviation: 1442.76, Z-score: -0.030933710888386663
Candidate: H4GA08067, Total: 582746.0, Minimum: -3000.0, Maximum: 5000.0, Mean: 1627.78, Median: 1000.0, Standard Deviation: 1281.54, Z-score: -0.04326402659303616
Candidate: S0CA00199, Total: 1757286.0, Minimum: -5000.0, Maximum: 14163.0, Mean: 1830.51, Median: 1000.0, Standard Deviation: 1616.76, Z-score: 0.06616217993469747
Candidate: H0FL08125, Total: 222.0, Minimum: 222.0, Maximum: 222.0, Mean: 222.00, Median: 222.0, Standard Deviation: 0.00, Z-score: -0.09753496800955795
Candidate: H6NC04037, Total: 515021.0, Minimum: -2500.0, Maximum: 5000.0, Mean: 1609.44, Median: 1000.0, Standard Deviation: 1067.04, Z-score: -0.04957363702528262
Candidate: H8FL19042, Total: 8000.0, Minimum: 1500.0, Maximum: 5000.0, Mean: 2666.67, Median: 1500.0, Standard Deviation: 1649.92, Z-score: -0.0968103293983802
Candidate: H2AZ01297, Total: 800.0, Minimum: 800.0, Maximum: 800.0, Mean: 800.00, Median: 800.0, Standard Deviation: 0.00, Z-score: -0.09748111854732336
Candidate: H0FL25012, Total: 13000.0, Minimum: 500.0, Maximum: 5000.0, Mean: 3250.00, Median: 3750.0, Standard Deviation: 1887.46, Z-score: -0.09634450360050302
Candidate: H2NC09142, Total: 1000.0, Minimum: 1000.0, Maximum: 1000.0, Mean: 1000.00, Median: 1000.0, Standard Deviation: 0.00, Z-score: -0.09746248551540827
Candidate: H4MO05234, Total: 802941.0, Minimum: -2500.0, Maximum: 5000.0, Mean: 1612.33, Median: 1000.0, Standard Deviation: 1200.33, Z-score: -0.022749524280322835
Candidate: H2AZ09027, Total: 44513.0, Minimum: 450.0, Maximum: 14170.0, Mean: 3179.50, Median: 1750.0, Standard Deviation: 3617.28, Z-score: -0.09340858992680229
Candidate: H0IL05112, Total: 7500.0, Minimum: 2500.0, Maximum: 5000.0, Mean: 3750.00, Median: 3750.0, Standard Deviation: 1250.00, Z-score: -0.09685691197816793
Candidate: H2CA36256, Total: 47049.0, Minimum: 500.0, Maximum: 9410.0, Mean: 3619.15, Median: 3750.0, Standard Deviation: 2413.55, Z-score: -0.09317232308211898
Candidate: H8WY00148, Total: 387736.0, Minimum: -2000.0, Maximum: 5000.0, Mean: 1425.50, Median: 1000.0, Standard Deviation: 1186.23, Z-score: -0.06143216436184211
Candidate: H4CA22088, Total: 21564.0, Minimum: 21564.0, Maximum: 21564.0, Mean: 21564.00, Median: 21564.0, Standard Deviation: 0.00, Z-score: -0.09554663717389898
Candidate: H2TX10105, Total: 4700.0, Minimum: 200.0, Maximum: 2500.0, Mean: 1566.67, Median: 2000.0, Standard Deviation: 987.70, Z-score: -0.09711777442497915
Candidate: H0TN03254, Total: 572813.0, Minimum: -2500.0, Maximum: 30549.0, Mean: 1548.14, Median: 1000.0, Standard Deviation: 1887.64, Z-score: -0.044189436123098974
Candidate: H2CA08164, Total: 1396465.0, Minimum: 500.0, Maximum: 100000.0, Mean: 9435.57, Median: 5000.0, Standard Deviation: 15744.53, Z-score: 0.03254623389152877
Candidate: H2FL14152, Total: 25000.0, Minimum: 500.0, Maximum: 5000.0, Mean: 3125.00, Median: 3750.0, Standard Deviation: 1948.56, Z-score: -0.09522652168559778
Candidate: H2CT05149, Total: 45000.0, Minimum: 500.0, Maximum: 5000.0, Mean: 2142.86, Median: 1000.0, Standard Deviation: 1684.26, Z-score: -0.09336321849408905
Candidate: H6CT05124, Total: 277754.0, Minimum: -5000.0, Maximum: 7500.0, Mean: 1614.85, Median: 1500.0, Standard Deviation: 2448.10, Z-score: -0.07167865494226781
Candidate: H2NC10082, Total: 500.0, Minimum: 500.0, Maximum: 500.0, Mean: 500.00, Median: 500.0, Standard Deviation: 0.00, Z-score: -0.09750906809519598
Candidate: H0GA07133, Total: 279813.0, Minimum: -2500.0, Maximum: 11074.0, Mean: 1617.42, Median: 1000.0, Standard Deviation: 1467.83, Z-score: -0.07148682787870199
Candidate: H6MA08141, Total: 500.0, Minimum: -1000.0, Maximum: 1000.0, Mean: 166.67, Median: 500.0, Standard Deviation: 849.84, Z-score: -0.09750906809519598
Candidate: H2TX16185, Total: 92208.0, Minimum: 8.0, Maximum: 5000.0, Mean: 2195.43, Median: 2000.0, Standard Deviation: 1528.18, Z-score: -0.08896507764085182
Candidate: S0ND00093, Total: 183723.0, Minimum: -5000.0, Maximum: 5000.0, Mean: 1458.12, Median: 1000.0, Standard Deviation: 1466.42, Z-score: -0.08043906806230572
Candidate: H6MA07101, Total: 429350.0, Minimum: -5000.0, Maximum: 5000.0, Mean: 1638.74, Median: 1000.0, Standard Deviation: 1290.37, Z-score: -0.05755518941126988
Candidate: H2IL06058, Total: 13862.0, Minimum: 10.0, Maximum: 5000.0, Mean: 1260.18, Median: 500.0, Standard Deviation: 1441.25, Z-score: -0.096264195232949
Candidate: H2FL20043, Total: 9500.0, Minimum: 2000.0, Maximum: 5000.0, Mean: 3166.67, Median: 2500.0, Standard Deviation: 1312.33, Z-score: -0.09667058165901705
Candidate: H6CA34112, Total: 6383881.0, Minimum: -3000.0, Maximum: 800000.0, Mean: 6622.28, Median: 1000.0, Standard Deviation: 39951.91, Z-score: 0.49719964140061584
Candidate: H6CO01141, Total: 569600.0, Minimum: -5000.0, Maximum: 5000.0, Mean: 1420.45, Median: 1000.0, Standard Deviation: 1474.95, Z-score: -0.04448877578081485
Candidate: H2FL25018, Total: 479001.0, Minimum: -3000.0, Maximum: 5000.0, Mean: 1723.03, Median: 1500.0, Standard Deviation: 1298.65, Z-score: -0.05292944607318986
Candidate: H6MI12181, Total: 453823.0, Minimum: -5000.0, Maximum: 5000.0, Mean: 1699.71, Median: 1500.0, Standard Deviation: 1510.25, Z-score: -0.05527515846098021
Candidate: H2TX27158, Total: 26522.0, Minimum: 250.0, Maximum: 5000.0, Mean: 2652.20, Median: 2136.0, Standard Deviation: 2019.32, Z-score: -0.09508472431272397
Candidate: H2SC07058, Total: 28812.0, Minimum: 881.0, Maximum: 12813.0, Mean: 2619.27, Median: 1000.0, Standard Deviation: 3417.46, Z-score: -0.09487137609729622
Candidate: H2CA30143, Total: 1223785.0, Minimum: -3000.0, Maximum: 5000.0, Mean: 1768.48, Median: 1000.0, Standard Deviation: 1294.35, Z-score: 0.016458474136042327
Candidate: H2NV02221, Total: 250.0, Minimum: 250.0, Maximum: 250.0, Mean: 250.00, Median: 250.0, Standard Deviation: 0.00, Z-score: -0.09753235938508985
Candidate: H4KY06072, Total: 2670774.0, Minimum: -5000.0, Maximum: 321400.0, Mean: 4286.96, Median: 1000.0, Standard Deviation: 16883.47, Z-score: 0.15126743522494418
Candidate: H2PA17087, Total: 3000.0, Minimum: 1000.0, Maximum: 1000.0, Mean: 1000.00, Median: 1000.0, Standard Deviation: 0.00, Z-score: -0.09727615519625739
Candidate: H2NC02162, Total: 344.0, Minimum: 344.0, Maximum: 344.0, Mean: 344.00, Median: 344.0, Standard Deviation: 0.00, Z-score: -0.09752360186008975
Candidate: H2OH07167, Total: 272708.0, Minimum: -115.0, Maximum: 5000.0, Mean: 2020.06, Median: 1034.0, Standard Deviation: 1694.25, Z-score: -0.07214876633748546
Candidate: H4NC05138, Total: 1250.0, Minimum: 250.0, Maximum: 1000.0, Mean: 625.00, Median: 625.0, Standard Deviation: 375.00, Z-score: -0.0974391942255144
Candidate: H2NJ11111, Total: 10479.0, Minimum: 250.0, Maximum: 6749.0, Mean: 1497.00, Median: 687.0, Standard Deviation: 2162.41, Z-score: -0.0965793729677927
Candidate: S0NY00410, Total: 2398034.0, Minimum: -5000.0, Maximum: 10140.0, Mean: 1938.59, Median: 1500.0, Standard Deviation: 1527.99, Z-score: 0.12585756960233951
Candidate: H0PA19053, Total: 2774.0, Minimum: -4000.0, Maximum: 3500.0, Mean: 231.17, Median: 337.0, Standard Deviation: 2285.54, Z-score: -0.09729721052232145
Candidate: H2TX33180, Total: 7600.0, Minimum: 2500.0, Maximum: 2600.0, Mean: 2533.33, Median: 2500.0, Standard Deviation: 47.14, Z-score: -0.09684759546221039
Candidate: H4CA17021, Total: 399178.0, Minimum: -2500.0, Maximum: 5000.0, Mean: 1251.34, Median: 1000.0, Standard Deviation: 1069.73, Z-score: -0.06036616860597996
Candidate: S4IA00020, Total: 400444.0, Minimum: -2500.0, Maximum: 5000.0, Mean: 1570.37, Median: 1000.0, Standard Deviation: 1162.60, Z-score: -0.06024822151395746
Candidate: H2SC07124, Total: 4500.0, Minimum: 1000.0, Maximum: 2500.0, Mean: 1500.00, Median: 1000.0, Standard Deviation: 707.11, Z-score: -0.09713640745689424
Candidate: H0KY05015, Total: 948844.0, Minimum: -4000.0, Maximum: 5000.0, Mean: 1697.40, Median: 1000.0, Standard Deviation: 1315.09, Z-score: -0.009156448002787866
Candidate: H0AL05163, Total: 467727.0, Minimum: -2500.0, Maximum: 5000.0, Mean: 1359.67, Median: 1000.0, Standard Deviation: 1069.90, Z-score: -0.05397979008224334
Candidate: H8NM03196, Total: 539023.0, Minimum: -3000.0, Maximum: 5000.0, Mean: 1594.74, Median: 1000.0, Standard Deviation: 1218.60, Z-score: -0.04733748686515299
Candidate: S2NM00021, Total: -7500.0, Minimum: -5000.0, Maximum: 2500.0, Mean: -1500.00, Median: -2000.0, Standard Deviation: 2408.32, Z-score: -0.09825438937179946
Candidate: H0NY29054, Total: 1649416.0, Minimum: -3000.0, Maximum: 236359.0, Mean: 1924.64, Median: 1000.0, Standard Deviation: 10854.23, Z-score: 0.0561124541712951
Candidate: H0AR02115, Total: 5000.0, Minimum: 5000.0, Maximum: 5000.0, Mean: 5000.00, Median: 5000.0, Standard Deviation: 0.00, Z-score: -0.09708982487710652
Candidate: H0PA06084, Total: 262121.0, Minimum: 0.0, Maximum: 29511.0, Mean: 1489.32, Median: 1000.0, Standard Deviation: 2630.42, Z-score: -0.0731351058819106
Candidate: H0MO01132, Total: 1204.0, Minimum: 15.0, Maximum: 1000.0, Mean: 240.80, Median: 49.0, Standard Deviation: 380.49, Z-score: -0.09744347982285488
Candidate: H0FL02086, Total: 2077668.0, Minimum: 2.0, Maximum: 504405.0, Mean: 11110.52, Median: 1000.0, Standard Deviation: 55893.57, Z-score: 0.0960106200897951
Candidate: H0FL17084, Total: -500.0, Minimum: -500.0, Maximum: -500.0, Mean: -500.00, Median: -500.0, Standard Deviation: 0.00, Z-score: -0.09760223325477142
Candidate: S4SD00049, Total: 13500.0, Minimum: 1500.0, Maximum: 5000.0, Mean: 3375.00, Median: 3500.0, Standard Deviation: 1634.59, Z-score: -0.0962979210207153
Candidate: H0MN07059, Total: 22652.0, Minimum: 3.0, Maximum: 5000.0, Mean: 1742.46, Median: 1200.0, Standard Deviation: 1525.38, Z-score: -0.09544527348028091
Candidate: S0AR00150, Total: 117218.0, Minimum: -2000.0, Maximum: 5000.0, Mean: 1749.52, Median: 1000.0, Standard Deviation: 1549.83, Z-score: -0.08663501699987014
Candidate: H2CA43377, Total: 474481.0, Minimum: -2000.0, Maximum: 70000.0, Mean: 2396.37, Median: 1500.0, Standard Deviation: 5082.50, Z-score: -0.053350552594470836
Candidate: H2TX33073, Total: 772464.0, Minimum: -5000.0, Maximum: 150000.0, Mean: 3358.54, Median: 2000.0, Standard Deviation: 11352.70, Z-score: -0.025588918848703426
Candidate: H2MD02160, Total: 740774.0, Minimum: -5000.0, Maximum: 5000.0, Mean: 1493.50, Median: 1000.0, Standard Deviation: 1208.82, Z-score: -0.02854132275564902
Candidate: H2PA11106, Total: 26000.0, Minimum: 1000.0, Maximum: 5000.0, Mean: 3714.29, Median: 5000.0, Standard Deviation: 1749.64, Z-score: -0.09513335652602234
Candidate: S2MD00370, Total: 206370.0, Minimum: 2.0, Maximum: 35902.0, Mean: 4690.23, Median: 1222.0, Standard Deviation: 7574.37, Z-score: -0.07832915669340079
Candidate: H0WA02098, Total: 1701885.0, Minimum: -2500.0, Maximum: 240115.0, Mean: 12991.49, Median: 2000.0, Standard Deviation: 41638.20, Z-score: 0.061000736929058705
Candidate: H6KY03124, Total: 472419.0, Minimum: -4000.0, Maximum: 5000.0, Mean: 1817.00, Median: 1000.0, Standard Deviation: 1516.49, Z-score: -0.05354265915351539
Candidate: H2CO07121, Total: 1533168.0, Minimum: 0.0, Maximum: 248762.0, Mean: 2529.98, Median: 26.0, Standard Deviation: 20659.60, Z-score: 0.04528219070096971
Candidate: H0CA28109, Total: 533.0, Minimum: 533.0, Maximum: 533.0, Mean: 533.00, Median: 533.0, Standard Deviation: 0.00, Z-score: -0.09750599364493
Candidate: H6CA09023, Total: 790821.0, Minimum: -2500.0, Maximum: 75000.0, Mean: 1809.66, Median: 1000.0, Standard Deviation: 4221.14, Z-score: -0.02387868601437713
Candidate: S2FL00276, Total: 15000.0, Minimum: 5000.0, Maximum: 5000.0, Mean: 5000.00, Median: 5000.0, Standard Deviation: 0.00, Z-score: -0.09615817328135215
Candidate: H2MN03070, Total: 35855.0, Minimum: 9.0, Maximum: 5000.0, Mean: 1327.96, Median: 1000.0, Standard Deviation: 1243.26, Z-score: -0.09421521387840641
Candidate: H2IL17063, Total: 34850.0, Minimum: 100.0, Maximum: 5000.0, Mean: 2489.29, Median: 1750.0, Standard Deviation: 1983.34, Z-score: -0.09430884486377973
Candidate: H0CA10073, Total: 1500.0, Minimum: 1500.0, Maximum: 1500.0, Mean: 1500.00, Median: 1500.0, Standard Deviation: 0.00, Z-score: -0.09741590293562055
Candidate: H8NJ07124, Total: 2000.0, Minimum: 1000.0, Maximum: 1000.0, Mean: 1000.00, Median: 1000.0, Standard Deviation: 0.00, Z-score: -0.09736932035583283
Candidate: H2NV04045, Total: 1463527.0, Minimum: -2500.0, Maximum: 289748.0, Mean: 5901.32, Median: 1000.0, Standard Deviation: 26871.22, Z-score: 0.03879407582297672
Candidate: H0NJ03153, Total: 1255565.0, Minimum: -5000.0, Maximum: 75000.0, Mean: 1854.60, Median: 1000.0, Standard Deviation: 3496.62, Z-score: 0.01941926290734971
Candidate: H0PA07116, Total: 100.0, Minimum: 100.0, Maximum: 100.0, Mean: 100.00, Median: 100.0, Standard Deviation: 0.00, Z-score: -0.09754633415902617
Candidate: H4IL14041, Total: 10000.0, Minimum: 5000.0, Maximum: 5000.0, Mean: 5000.00, Median: 5000.0, Standard Deviation: 0.00, Z-score: -0.09662399907922933
Candidate: H2IN05090, Total: 162586.0, Minimum: 100.0, Maximum: 5000.0, Mean: 2852.39, Median: 2500.0, Standard Deviation: 1831.37, Z-score: -0.08240830004025172
Candidate: H0TX04037, Total: 501706.0, Minimum: -2500.0, Maximum: 84125.0, Mean: 1959.79, Median: 1000.0, Standard Deviation: 5699.67, Z-score: -0.05081413112502957
Candidate: H2NJ12119, Total: 21689.0, Minimum: 150.0, Maximum: 20539.0, Mean: 7229.67, Median: 1000.0, Standard Deviation: 9417.52, Z-score: -0.09553499152895205
Candidate: H2TX24122, Total: 2600.0, Minimum: 2600.0, Maximum: 2600.0, Mean: 2600.00, Median: 2600.0, Standard Deviation: 0.00, Z-score: -0.09731342126008757
Candidate: S4VT00033, Total: 404148.0, Minimum: -3000.0, Maximum: 5000.0, Mean: 1915.39, Median: 1550.0, Standard Deviation: 1679.80, Z-score: -0.05990313776289004
Candidate: H2AZ08078, Total: 1200.0, Minimum: 200.0, Maximum: 1000.0, Mean: 600.00, Median: 600.0, Standard Deviation: 400.00, Z-score: -0.09744385248349317
Candidate: H2IL13096, Total: 81020.0, Minimum: 20.0, Maximum: 5000.0, Mean: 3000.74, Median: 2500.0, Standard Deviation: 1772.48, Z-score: -0.09000740944618181
Candidate: H2GA14010, Total: 5000.0, Minimum: 5000.0, Maximum: 5000.0, Mean: 5000.00, Median: 5000.0, Standard Deviation: 0.00, Z-score: -0.09708982487710652
Candidate: H6NY17130, Total: 180.0, Minimum: 180.0, Maximum: 180.0, Mean: 180.00, Median: 180.0, Standard Deviation: 0.00, Z-score: -0.09753888094626012
Candidate: H6OH02102, Total: 500.0, Minimum: 500.0, Maximum: 500.0, Mean: 500.00, Median: 500.0, Standard Deviation: 0.00, Z-score: -0.09750906809519598
Candidate: H2MI13121, Total: 14500.0, Minimum: 500.0, Maximum: 5000.0, Mean: 2071.43, Median: 1500.0, Standard Deviation: 1449.84, Z-score: -0.09620475586113987
Candidate: H6IL02124, Total: 380143.0, Minimum: -2500.0, Maximum: 14798.0, Mean: 1881.90, Median: 1000.0, Standard Deviation: 1835.04, Z-score: -0.0621395674184984
Candidate: H2OH05021, Total: 46439.0, Minimum: -2500.0, Maximum: 5000.0, Mean: 1132.66, Median: 1000.0, Standard Deviation: 1324.91, Z-score: -0.09322915382946
Candidate: S2WI00227, Total: 27672.0, Minimum: 300.0, Maximum: 5000.0, Mean: 1976.57, Median: 1000.0, Standard Deviation: 1690.57, Z-score: -0.09497758437921222
Candidate: S2MN00266, Total: 93262.0, Minimum: 100.0, Maximum: 12265.0, Mean: 3008.45, Median: 2500.0, Standard Deviation: 2726.90, Z-score: -0.0888668815626593
Candidate: S0PA00392, Total: 250.0, Minimum: 250.0, Maximum: 250.0, Mean: 250.00, Median: 250.0, Standard Deviation: 0.00, Z-score: -0.09753235938508985
Candidate: P20002531, Total: 3500.0, Minimum: 1500.0, Maximum: 2000.0, Mean: 1750.00, Median: 1750.0, Standard Deviation: 250.00, Z-score: -0.09722957261646968
Candidate: H6FL11126, Total: 443696.0, Minimum: -3500.0, Maximum: 5000.0, Mean: 1584.63, Median: 1000.0, Standard Deviation: 1327.74, Z-score: -0.05621864203200066
Candidate: H0IL08090, Total: 2678788.0, Minimum: -3000.0, Maximum: 810150.0, Mean: 4724.49, Median: 1000.0, Standard Deviation: 35356.67, Z-score: 0.15201406081378174
Candidate: H0FL14065, Total: 8000.0, Minimum: 500.0, Maximum: 2500.0, Mean: 2000.00, Median: 2500.0, Standard Deviation: 866.03, Z-score: -0.0968103293983802
Candidate: S6SD00051, Total: 674090.0, Minimum: -5000.0, Maximum: 5000.0, Mean: 1525.09, Median: 1000.0, Standard Deviation: 1175.10, Z-score: -0.03475394825677745
Candidate: H8MI09068, Total: 2107946.0, Minimum: -5000.0, Maximum: 462826.0, Mean: 3086.30, Median: 1000.0, Standard Deviation: 21961.68, Z-score: 0.0988314747914202
Candidate: H0AZ03248, Total: 6000.0, Minimum: 1000.0, Maximum: 5000.0, Mean: 3000.00, Median: 3000.0, Standard Deviation: 2000.00, Z-score: -0.09699665971753109
Candidate: H0CA15171, Total: 2000.0, Minimum: 2000.0, Maximum: 2000.0, Mean: 2000.00, Median: 2000.0, Standard Deviation: 0.00, Z-score: -0.09736932035583283
Candidate: S2MD00396, Total: 2220.0, Minimum: 2220.0, Maximum: 2220.0, Mean: 2220.00, Median: 2220.0, Standard Deviation: 0.00, Z-score: -0.09734882402072624
Candidate: H0OR05054, Total: 8370.0, Minimum: 8370.0, Maximum: 8370.0, Mean: 8370.00, Median: 8370.0, Standard Deviation: 0.00, Z-score: -0.0967758582893373
Candidate: H0FL04066, Total: 297255.0, Minimum: -5000.0, Maximum: 5000.0, Mean: 1615.52, Median: 1000.0, Standard Deviation: 1521.38, Z-score: -0.06986184116538721
Candidate: H8CA44091, Total: -1000.0, Minimum: -1000.0, Maximum: -1000.0, Mean: -1000.00, Median: -1000.0, Standard Deviation: 0.00, Z-score: -0.09764881583455914
Candidate: H6CA21028, Total: 35190.0, Minimum: -1000.0, Maximum: 4000.0, Mean: 1035.00, Median: 1000.0, Standard Deviation: 871.29, Z-score: -0.09427716870952409
Candidate: H2ME02071, Total: 195902.0, Minimum: 8.0, Maximum: 81200.0, Mean: 3211.51, Median: 1000.0, Standard Deviation: 10183.20, Z-score: -0.07930440958383647
Candidate: H8CA41113, Total: 550.0, Minimum: 550.0, Maximum: 550.0, Mean: 550.00, Median: 550.0, Standard Deviation: 0.00, Z-score: -0.09750440983721721
Candidate: H2TN04258, Total: 366961.0, Minimum: 10.0, Maximum: 90000.0, Mean: 5560.02, Median: 2500.0, Standard Deviation: 15173.51, Z-score: -0.0633676705520218
Candidate: S0NH00268, Total: 7000.0, Minimum: 1000.0, Maximum: 5000.0, Mean: 2333.33, Median: 1000.0, Standard Deviation: 1885.62, Z-score: -0.09690349455795565
Candidate: S4IN00014, Total: 3305488.0, Minimum: -6404.0, Maximum: 421170.0, Mean: 3739.24, Median: 1000.0, Standard Deviation: 19240.97, Z-score: 0.21040066631970802
Candidate: H2AR04117, Total: 250.0, Minimum: 250.0, Maximum: 250.0, Mean: 250.00, Median: 250.0, Standard Deviation: 0.00, Z-score: -0.09753235938508985
Candidate: H2TX00015, Total: 517824.0, Minimum: -5000.0, Maximum: 5000.0, Mean: 1564.42, Median: 1000.0, Standard Deviation: 1338.77, Z-score: -0.04931249508299267
Candidate: H0AZ01259, Total: 1178265.0, Minimum: -2000.0, Maximum: 392411.0, Mean: 4208.09, Median: 1000.0, Standard Deviation: 24288.81, Z-score: 0.012217596072168439
Candidate: H0OK05114, Total: 354778.0, Minimum: -1000.0, Maximum: 5000.0, Mean: 1689.42, Median: 1000.0, Standard Deviation: 1232.14, Z-score: -0.06450270169112936
Candidate: H2RI02135, Total: 3250.0, Minimum: 250.0, Maximum: 3000.0, Mean: 1625.00, Median: 1625.0, Standard Deviation: 1375.00, Z-score: -0.09725286390636353
Candidate: H2IN08102, Total: 7100.0, Minimum: 100.0, Maximum: 5000.0, Mean: 2366.67, Median: 2000.0, Standard Deviation: 2017.15, Z-score: -0.0968941780419981
Candidate: S4NC00089, Total: 100779.0, Minimum: -20000.0, Maximum: 5000.0, Mean: 1292.04, Median: 1000.0, Standard Deviation: 2650.88, Z-score: -0.08816655905813076
Candidate: H4NC11052, Total: 17799.0, Minimum: 10.0, Maximum: 5000.0, Mean: 1369.15, Median: 1000.0, Standard Deviation: 1637.29, Z-score: -0.09589740399970051
Candidate: H8TN02069, Total: 455624.0, Minimum: -2500.0, Maximum: 5000.0, Mean: 1324.49, Median: 1000.0, Standard Deviation: 998.24, Z-score: -0.055107368008584845
